x	f(x)
-0.498	0.563997
-0.947	0.0773933
0.803	0.266393
0.461	0.590609
0.628	0.454212
-0.66	0.4233
-0.609	0.471839
-0.778	0.296037
-0.182	0.725157
-0.318	0.674157
-0.736	0.343728
0.996	0.005988
0.541	0.530489
-0.691	0.391889
0.934	0.095733
-0.902	0.139797
-0.596	0.483588
0.848	0.210672
0.267	0.696533
-0.675	0.408281
0.885	0.162581
-0.876	0.174468
-0.572	0.504612
0.758	0.319077
-0.757	0.320213
0.728	0.352512
0.865	0.188831
0.582	0.495957
-0.945	0.0802313
-0.568	0.508032
0.904	0.137088
0.73	0.350325
0.539	0.532109
-0.525	0.543281
0.732	0.348132
-0.716	0.365508
-0.971	0.0428693
-0.385	0.638831
0.796	0.274788
0.531	0.538529
0.302	0.681597
0.94	0.0873
0.622	0.459837
0.118	0.739557
0.963	0.0544733
0.583	0.495083
0.665	0.418331
0.953	0.0688433
-0.852	0.205572
-0.742	0.337077
0.839	0.222059
0.73	0.350325
0.664	0.419328
0.576	0.501168
0.81	0.257925
0.656	0.427248
-0.8	0.27
-0.416	0.620208
-0.926	0.106893
-0.95	0.073125
-0.533	0.536933
-0.992	0.011952
0.98	0.0297
-0.903	0.138443
-0.867	0.186233
-0.757	0.320213
-0.324	0.671268
-0.366	0.649533
0.948	0.075972
-0.964	0.053028
0.891	0.154589
-0.733	0.347033
-0.968	0.047232
-0.507	0.557213
-0.892	0.153252
-0.896	0.147888
-0.555	0.518981
-0.578	0.499437
0.996	0.005988
0.592	0.487152
-0.601	0.479099
0.703	0.379343
0.915	0.122081
-0.878	0.171837
-0.885	0.162581
-0.364	0.650628
-0.287	0.688223
0.674	0.409293
-0.694	0.388773
0.753	0.324743
-0.664	0.419328
-0.839	0.222059
-0.917	0.119333
0.906	0.134373
-0.913	0.124823
-0.832	0.230832
0.851	0.206849
0.781	0.292529
-0.819	0.246929
-0.984	0.023808
-0.598	0.481797
-0.409	0.624539
0.234	0.708933
0.976	0.035568
-0.895	0.149231
0.811	0.256709
0.424	0.615168
0.896	0.147888
0.683	0.400133
0.667	0.416333
-0.528	0.540912
-0.368	0.648432
-0.89	0.155925
-0.837	0.224573
-0.743	0.335963
0.442	0.603477
0.935	0.0943312
-0.442	0.603477
0.463	0.589223
-0.741	0.338189
-0.669	0.414329
-0.842	0.218277
0.97	0.044325
0.537	0.533723
0.63	0.452325
-0.947	0.0773933
0.476	0.580068
-0.336	0.665328
-0.842	0.218277
-0.73	0.350325
-0.709	0.372989
-0.63	0.452325
0.943	0.0830633
0.875	0.175781
-0.952	0.070272
0.764	0.312228
-0.912	0.126192
-0.987	0.0193733
0.988	0.017892
-0.424	0.615168
-0.904	0.137088
0.77	0.305325
0.922	0.112437
0.968	0.047232
0.947	0.0773933
-0.633	0.449483
0.951	0.0716993
0.467	0.586433
-0.957	0.0631133
-0.806	0.262773
0.801	0.268799
-0.771	0.304169
-0.584	0.494208
-0.372	0.646212
-0.815	0.251831
0.955	0.0659813
0.567	0.508883
-0.877	0.173153
0.48	0.5772
-0.813	0.254273
-0.649	0.434099
-0.777	0.297203
-0.909	0.130289
-0.911	0.127559
-0.914	0.123453
0.983	0.0252833
-0.975	0.0370313
0.924	0.109668
-0.204	0.718788
-0.967	0.0486833
-0.468	0.585732
-0.456	0.594048
0.581	0.496829
-0.97	0.044325
0.583	0.495083
-0.735	0.344831
-0.553	0.520643
-0.567	0.508883
0.993	0.0104633
-0.982	0.026757
0.761	0.315659
0.845	0.214481
0.4	0.63
-0.907	0.133013
0.988	0.017892
-0.855	0.201731
0.884	0.163908
-0.696	0.386688
0.85	0.208125
-0.924	0.109668
-0.886	0.161253
-0.819	0.246929
-0.725	0.355781
-0.86	0.1953
0.523	0.544853
-0.639	0.443759
0.484	0.574308
0.765	0.311081
0.832	0.230832
0.876	0.174468
-0.937	0.0915232
-0.623	0.458903
0.165	0.729581
-0.66	0.4233
-0.732	0.348132
-0.793	0.278363
-0.567	0.508883
0.908	0.131652
0.938	0.090117
0.771	0.304169
0.816	0.250608
-0.964	0.053028
-0.72	0.3612
-0.921	0.113819
0.975	0.0370313
-0.833	0.229583
-0.527	0.541703
-0.813	0.254273
-0.569	0.507179
0.471	0.583619
-0.928	0.104112
-0.687	0.396023
0.75	0.328125
0.609	0.471839
-0.562	0.513117
-0.316	0.675108
-0.143	0.734663
0.995	0.00748125
-0.412	0.622692
0.504	0.559488
-0.496	0.565488
-0.781	0.292529
-0.983	0.0252833
-0.889	0.157259
0.414	0.621453
-0.927	0.105503
-0.798	0.272397
-0.635	0.447581
0.646	0.437013
-0.6	0.48
0.625	0.457031
-0.992	0.011952
-0.794	0.277173
0.821	0.244469
-0.65	0.433125
-0.873	0.178403
-0.841	0.219539
-0.929	0.102719
0.777	0.297203
-0.888	0.158592
-0.551	0.522299
0.704	0.378288
0.561	0.513959
0.779	0.294869
0.852	0.205572
-0.278	0.692037
0.936	0.092928
-0.993	0.0104633
0.944	0.081648
0.998	0.002997
-0.997	0.00449325
-0.975	0.0370313
-0.478	0.578637
-0.342	0.662277
-0.986	0.020853
-0.803	0.266393
-0.951	0.0716993
0.666	0.417333
0.82	0.2457
0.547	0.525593
-0.548	0.524772
0.593	0.486263
-0.778	0.296037
-0.557	0.517313
0.808	0.260352
0.456	0.594048
-0.677	0.406253
0.821	0.244469
0.974	0.038493
-0.922	0.112437
0.66	0.4233
0.348	0.659172
0.54	0.5313
0.96	0.0588
0.89	0.155925
-0.862	0.192717
-0.975	0.0370313
-0.831	0.232079
0.937	0.0915232
0.812	0.255492
-0.925	0.108281
-0.915	0.122081
0.992	0.011952
0.956	0.064548
-0.655	0.428231
-0.698	0.384597
-0.723	0.357953
-0.305	0.680231
0.556	0.518148
-0.897	0.146543
0.922	0.112437
0.904	0.137088
0.892	0.153252
-0.945	0.0802313
-0.684	0.399108
-0.711	0.370859
-0.756	0.321348
-0.782	0.291357
-0.736	0.343728
-0.692	0.390852
0.573	0.503753
-0.714	0.367653
0.554	0.519813
0.384	0.639408
-0.932	0.098532
0.306	0.679773
0.43	0.611325
-0.941	0.0858893
-0.897	0.146543
-0.988	0.017892
-0.864	0.190128
-0.359	0.653339
-0.936	0.092928
-0.503	0.560243
0.942	0.084477
0.87	0.182325
-0.821	0.244469
-0.848	0.210672
0.815	0.251831
-0.903	0.138443
0.593	0.486263
0.711	0.370859
0.846	0.213213
0.842	0.218277
-0.713	0.368723
-0.913	0.124823
0.945	0.0802313
0.995	0.00748125
-0.949	0.0745493
0.416	0.620208
-0.749	0.329249
0.892	0.153252
-0.699	0.383549
-0.929	0.102719
-0.687	0.396023
-0.842	0.218277
0.84	0.2208
-0.8	0.27
-0.932	0.098532
-0.903	0.138443
-0.78	0.2937
-0.828	0.235812
0.84	0.2208
0.996	0.005988
-0.942	0.084477
0.695	0.387731
-0.748	0.330372
-0.932	0.098532
-0.988	0.017892
-0.861	0.194009
0.775	0.299531
-0.917	0.119333
-0.568	0.508032
0.973	0.0399533
-0.691	0.391889
0.942	0.084477
0.932	0.098532
-0.822	0.243237
-0.774	0.300693
0.755	0.322481
-0.771	0.304169
-0.937	0.0915232
-0.977	0.0341033
0.878	0.171837
-0.876	0.174468
0.697	0.385643
-0.897	0.146543
0.715	0.366581
-0.749	0.329249
0.357	0.654413
0.433	0.609383
-0.629	0.453269
0.689	0.393959
0.766	0.309933
0.956	0.064548
-0.791	0.280739
-0.913	0.124823
-0.879	0.170519
-0.513	0.552623
0.923	0.111053
0.917	0.119333
-0.565	0.510581
-0.948	0.075972
0.812	0.255492
0.748	0.330372
-0.886	0.161253
0.607	0.473663
-0.948	0.075972
0.971	0.0428693
0.695	0.387731
0.788	0.284292
-0.818	0.248157
-0.968	0.047232
0.741	0.338189
0.874	0.177093
-0.608	0.472752
-0.636	0.446628
0.826	0.238293
-0.524	0.544068
0.642	0.440877
0.846	0.213213
-0.993	0.0104633
-0.763	0.313373
0.945	0.0802313
-0.844	0.215748
-0.628	0.454212
0.979	0.0311693
0.868	0.184932
0.985	0.0223313
-0.327	0.669803
0.644	0.438948
0.676	0.407268
-0.989	0.0164093
0.831	0.232079
-0.663	0.420323
-0.685	0.398081
0.708	0.374052
-0.861	0.194009
0.48	0.5772
-0.501	0.561749
0.449	0.598799
-0.81	0.257925
-0.889	0.157259
0.825	0.239531
0.391	0.635339
0.823	0.242003
-0.65	0.433125
-0.853	0.204293
-0.431	0.610679
-0.413	0.622073
0.988	0.017892
0.901	0.141149
0.536	0.534528
-0.524	0.544068
-0.511	0.554159
0.727	0.353603
0.937	0.0915232
0.893	0.151913
-0.447	0.600143
0.673	0.410303
-0.76	0.3168
-0.746	0.332613
0.776	0.298368
0.838	0.223317
-0.683	0.400133
0.441	0.604139
-0.881	0.167879
-0.884	0.163908
-0.728	0.352512
0.984	0.023808
0.342	0.662277
0.617	0.464483
-0.733	0.347033
-0.9	0.1425
0.815	0.251831
0.605	0.475481
0.759	0.317939
0.978	0.032637
0.724	0.356868
-0.7	0.3825
-0.627	0.455153
-0.76	0.3168
0.991	0.0134393
0.508	0.556452
0.857	0.199163
0.953	0.0688433
-0.956	0.064548
-0.398	0.631197
0.49	0.569925
-0.885	0.162581
-0.71	0.371925
0.296	0.684288
-0.715	0.366581
0.599	0.480899
0.641	0.441839
-0.651	0.432149
-0.701	0.381449
0.681	0.402179
-0.551	0.522299
0.91	0.128925
0.28	0.6912
0.797	0.273593
-0.905	0.135731
0.858	0.197877
-0.342	0.662277
-0.272	0.694512
0.83	0.233325
-0.797	0.273593
-0.484	0.574308
-0.958	0.061677
0.593	0.486263
-0.256	0.700848
-0.561	0.513959
0.492	0.568452
0.968	0.047232
0.98	0.0297
0.911	0.127559
0.775	0.299531
0.97	0.044325
-0.943	0.0830633
-0.298	0.683397
-0.814	0.253053
0.899	0.143849
0.727	0.353603
-0.657	0.426263
-0.961	0.0573592
0.859	0.196589
-0.778	0.296037
0.9	0.1425
-0.876	0.174468
0.793	0.278363
-0.901	0.141149
-0.566	0.509733
0.49	0.569925
-0.88	0.1692
0.757	0.320213
-0.847	0.211943
-0.645	0.437981
-0.922	0.112437
-0.712	0.369792
0.631	0.451379
-0.566	0.509733
0.769	0.306479
0.992	0.011952
0.923	0.111053
0.892	0.153252
0.766	0.309933
0.642	0.440877
-0.874	0.177093
0.866	0.187533
-0.883	0.165233
0.935	0.0943312
0.412	0.622692
0.735	0.344831
0.79	0.281925
-0.95	0.073125
-0.797	0.273593
-0.959	0.0602393
-0.967	0.0486833
0.745	0.333731
0.33	0.668325
-0.632	0.450432
0.992	0.011952
-0.654	0.429213
0.959	0.0602393
-0.915	0.122081
0.819	0.246929
0.876	0.174468
0.961	0.0573592
0.729	0.351419
-0.335	0.665831
0.589	0.489809
0.918	0.117957
0.806	0.262773
0.999	0.00149925
0.757	0.320213
0.594	0.485373
0.816	0.250608
0.994	0.008973
0.746	0.332613
0.772	0.303012
-0.738	0.341517
-0.943	0.0830633
0.725	0.355781
0.857	0.199163
-0.289	0.687359
-0.771	0.304169
-0.817	0.249383
-0.73	0.350325
0.842	0.218277
-0.974	0.038493
-0.871	0.181019
-0.613	0.468173
0.843	0.217013
-0.669	0.414329
-0.942	0.084477
-0.86	0.1953
0.489	0.570659
0.626	0.456093
0.524	0.544068
-0.332	0.667332
-0.97	0.044325
-0.923	0.111053
-0.958	0.061677
0.927	0.105503
0.855	0.201731
0.982	0.026757
-0.593	0.486263
0.923	0.111053
0.693	0.389813
-0.842	0.218277
0.675	0.408281
-0.573	0.503753
0.972	0.041412
0.967	0.0486833
0.522	0.545637
0.777	0.297203
0.902	0.139797
-0.848	0.210672
0.8	0.27
-0.385	0.638831
-0.846	0.213213
-0.684	0.399108
-0.796	0.274788
-0.439	0.605459
0.555	0.518981
0.826	0.238293
-0.843	0.217013
0.303	0.681143
-0.501	0.561749
-0.724	0.356868
0.83	0.233325
0.985	0.0223313
-0.841	0.219539
-0.627	0.455153
0.606	0.474573
-0.381	0.641129
-0.985	0.0223313
0.967	0.0486833
0.748	0.330372
0.719	0.362279
-0.873	0.178403
-0.963	0.0544733
0.776	0.298368
-0.986	0.020853
-0.999	0.00149925
0.779	0.294869
-0.174	0.727293
0.954	0.067413
0.717	0.364433
0.777	0.297203
-0.924	0.109668
-0.998	0.002997
-0.791	0.280739
0.901	0.141149
0.823	0.242003
0.629	0.453269
-0.554	0.519813
0.994	0.008973
-0.876	0.174468
-0.836	0.225828
0.812	0.255492
0.718	0.363357
0.951	0.0716993
-0.815	0.251831
0.96	0.0588
-0.734	0.345933
-0.978	0.032637
-0.69	0.392925
0.936	0.092928
0.969	0.0457793
0.492	0.568452
-0.996	0.005988
-0.96	0.0588
-0.904	0.137088
0.919	0.116579
-0.754	0.323613
-0.851	0.206849
0.96	0.0588
-0.819	0.246929
-0.757	0.320213
-0.716	0.365508
-0.799	0.271199
0.941	0.0858893
0.644	0.438948
0.942	0.084477
0.952	0.070272
-0.976	0.035568
0.67	0.413325
-0.552	0.521472
0.671	0.412319
-0.936	0.092928
0.638	0.444717
0.822	0.243237
-0.801	0.268799
0.993	0.0104633
0.626	0.456093
0.692	0.390852
-0.462	0.589917
-0.979	0.0311693
-0.44	0.6048
0.906	0.134373
-0.694	0.388773
-0.663	0.420323
-0.91	0.128925
-0.788	0.284292
-0.939	0.0887093
0.886	0.161253
-0.751	0.326999
-0.954	0.067413
0.607	0.473663
-0.819	0.246929
-0.913	0.124823
-0.835	0.227081
-0.546	0.526413
0.956	0.064548
-0.757	0.320213
-0.594	0.485373
0.583	0.495083
-0.93	0.101325
-0.966	0.050133
-0.996	0.005988
-0.921	0.113819
0.592	0.487152
0.773	0.301853
-0.803	0.266393
0.868	0.184932
0.88	0.1692
0.407	0.625763
0.962	0.055917
-0.681	0.402179
-0.219	0.714029
-0.724	0.356868
0.344	0.661248
-0.707	0.375113
0.673	0.410303
-0.932	0.098532
-0.755	0.322481
0.78	0.2937
0.654	0.429213
-0.456	0.594048
0.626	0.456093
0.988	0.017892
0.909	0.130289
0.951	0.0716993
-0.954	0.067413
-0.643	0.439913
0.883	0.165233
0.971	0.0428693
-0.673	0.410303
-0.911	0.127559
0.853	0.204293
0.43	0.611325
-0.32	0.6732
0.841	0.219539
0.568	0.508032
-0.969	0.0457793
-0.939	0.0887093
0.7	0.3825
0.502	0.560997
-0.7	0.3825
-0.989	0.0164093
0.891	0.154589
0.911	0.127559
0.361	0.652259
0.909	0.130289
0.961	0.0573592
0.791	0.280739
0.463	0.589223
0.745	0.333731
0.777	0.297203
0.912	0.126192
0.775	0.299531
0.837	0.224573
-0.831	0.232079
0.896	0.147888
-0.639	0.443759
0.828	0.235812
-0.847	0.211943
-0.958	0.061677
0.516	0.550308
0.919	0.116579
-0.624	0.457968
0.941	0.0858893
0.54	0.5313
-0.569	0.507179
0.803	0.266393
-0.822	0.243237
0.603	0.477293
-0.728	0.352512
0.846	0.213213
0.796	0.274788
0.635	0.447581
-0.945	0.0802313
-0.938	0.090117
0.718	0.363357
-0.995	0.00748125
0.95	0.073125
0.89	0.155925
0.902	0.139797
-0.731	0.349229
-0.858	0.197877
0.975	0.0370313
-0.212	0.716292
0.741	0.338189
0.566	0.509733
-0.464	0.588528
-0.66	0.4233
-0.928	0.104112
0.855	0.201731
0.906	0.134373
-0.917	0.119333
0.861	0.194009
-0.904	0.137088
0.943	0.0830633
-0.758	0.319077
-0.989	0.0164093
-0.328	0.669312
-1	0
-0.625	0.457031
0.994	0.008973
0.499	0.563249
-0.718	0.363357
0.528	0.540912
-0.805	0.263981
0.773	0.301853
0.402	0.628797
0.671	0.412319
-0.683	0.400133
0.547	0.525593
0.649	0.434099
0.381	0.641129
-0.876	0.174468
0.488	0.571392
0.781	0.292529
-0.894	0.150573
0.744	0.334848
0.97	0.044325
0.998	0.002997
0.972	0.041412
-0.714	0.367653
-0.428	0.612612
-0.751	0.326999
0.981	0.0282292
0.8	0.27
0.713	0.368723
-0.984	0.023808
0.768	0.307632
0.792	0.279552
0.532	0.537732
-0.859	0.196589
0.972	0.041412
0.779	0.294869
0.893	0.151913
-0.436	0.607428
-0.548	0.524772
-0.802	0.267597
0.77	0.305325
-0.713	0.368723
-0.558	0.516477
-0.451	0.597449
-0.912	0.126192
0.729	0.351419
-0.908	0.131652
-0.754	0.323613
-0.694	0.388773
0.828	0.235812
0.96	0.0588
0.953	0.0688433
0.644	0.438948
0.462	0.589917
0.994	0.008973
0.449	0.598799
-0.918	0.117957
0.806	0.262773
0.994	0.008973
-0.766	0.309933
0.75	0.328125
0.906	0.134373
0.974	0.038493
0.937	0.0915232
0.389	0.636509
-0.748	0.330372
0.86	0.1953
0.76	0.3168
0.904	0.137088
-0.748	0.330372
-0.88	0.1692
0.815	0.251831
0.853	0.204293
0.882	0.166557
0.975	0.0370313
-0.968	0.047232
0.773	0.301853
-0.937	0.0915232
0.956	0.064548
-0.472	0.582912
0.769	0.306479
-0.985	0.0223313
-0.834	0.228333
0.848	0.210672
-0.532	0.537732
-0.175	0.727031
-0.567	0.508883
-0.536	0.534528
-0.714	0.367653
0.568	0.508032
-0.948	0.075972
0.849	0.209399
0.298	0.683397
0.894	0.150573
-0.388	0.637092
0.882	0.166557
0.702	0.380397
-0.782	0.291357
-0.738	0.341517
-0.87	0.182325
0.489	0.570659
0.416	0.620208
0.561	0.513959
-0.938	0.090117
0.741	0.338189
0.865	0.188831
0.802	0.267597
0.736	0.343728
-0.477	0.579353
-0.874	0.177093
-0.988	0.017892
0.977	0.0341033
0.57	0.506325
-0.504	0.559488
-0.916	0.120708
0.82	0.2457
-0.685	0.398081
-0.953	0.0688433
0.471	0.583619
-0.953	0.0688433
-0.78	0.2937
-0.572	0.504612
-0.412	0.622692
-0.783	0.290183
-0.857	0.199163
-0.256	0.700848
0.489	0.570659
-0.919	0.116579
0.891	0.154589
0.537	0.533723
0.982	0.026757
0.821	0.244469
-0.712	0.369792
-0.802	0.267597
-0.95	0.073125
0.676	0.407268
-0.586	0.492453
-0.97	0.044325
0.776	0.298368
0.784	0.289008
-0.873	0.178403
0.53	0.539325
0.853	0.204293
-0.857	0.199163
-0.372	0.646212
-0.945	0.0802313
-0.536	0.534528
-0.737	0.342623
0.45	0.598125
-0.933	0.0971332
0.867	0.186233
0.905	0.135731
0.767	0.308783
-0.959	0.0602393
0.269	0.695729
0.878	0.171837
0.806	0.262773
-0.299	0.682949
0.881	0.167879
-0.58	0.4977
0.81	0.257925
-0.934	0.095733
0.797	0.273593
0.937	0.0915232
-0.742	0.337077
-0.972	0.041412
0.928	0.104112
-0.71	0.371925
-0.885	0.162581
0.944	0.081648
0.773	0.301853
0.918	0.117957
-0.913	0.124823
-0.798	0.272397
-0.662	0.421317
0.983	0.0252833
-0.987	0.0193733
-0.516	0.550308
0.898	0.145197
0.858	0.197877
-0.786	0.286653
0.358	0.653877
-0.416	0.620208
-0.794	0.277173
0.851	0.206849
0.744	0.334848
0.923	0.111053
-0.373	0.645653
-0.988	0.017892
0.763	0.313373
0.58	0.4977
0.775	0.299531
0.317	0.674633
0.561	0.513959
0.287	0.688223
-0.713	0.368723
0.777	0.297203
-0.956	0.064548
-0.995	0.00748125
-0.643	0.439913
0.633	0.449483
0.994	0.008973
-0.453	0.596093
0.945	0.0802313
0.978	0.032637
-0.857	0.199163
0.52	0.5472
0.639	0.443759
0.968	0.047232
-0.99	0.014925
0.504	0.559488
0.647	0.436043
-0.705	0.377231
0.783	0.290183
0.761	0.315659
0.715	0.366581
-0.485	0.573581
0.864	0.190128
-0.853	0.204293
0.796	0.274788
0.963	0.0544733
-0.412	0.622692
0.981	0.0282292
-0.476	0.580068
-0.595	0.484481
0.985	0.0223313
0.643	0.439913
-0.942	0.084477
-0.981	0.0282292
0.763	0.313373
0.842	0.218277
0.677	0.406253
-0.843	0.217013
0.886	0.161253
0.831	0.232079
0.684	0.399108
0.822	0.243237
-0.983	0.0252833
0.852	0.205572
0.666	0.417333
-0.806	0.262773
0.92	0.1152
0.72	0.3612
0.367	0.648983
-0.676	0.407268
-0.886	0.161253
-0.592	0.487152
0.353	0.656543
-0.664	0.419328
-0.862	0.192717
-0.713	0.368723
-0.424	0.615168
0.814	0.253053
-0.765	0.311081
0.748	0.330372
-0.942	0.084477
0.993	0.0104633
0.983	0.0252833
-0.492	0.568452
-0.989	0.0164093
0.975	0.0370313
0.495	0.566231
0.974	0.038493
-0.841	0.219539
-0.535	0.535331
0.583	0.495083
-0.805	0.263981
0.9	0.1425
0.404	0.627588
-0.94	0.0873
-0.872	0.179712
0.993	0.0104633
-0.679	0.404219
-0.72	0.3612
0.997	0.00449325
0.784	0.289008
0.372	0.646212
0.853	0.204293
0.46	0.5913
0.386	0.638253
-0.896	0.147888
-0.956	0.064548
0.983	0.0252833
-0.45	0.598125
0.913	0.124823
0.962	0.055917
0.786	0.286653
0.801	0.268799
0.415	0.620831
0.834	0.228333
-1	0
0.504	0.559488
-0.816	0.250608
0.731	0.349229
-0.858	0.197877
-0.851	0.206849
-0.868	0.184932
0.994	0.008973
0.377	0.643403
-0.939	0.0887093
-0.834	0.228333
-0.834	0.228333
0.777	0.297203
-0.813	0.254273
0.899	0.143849
-0.646	0.437013
-0.79	0.281925
-0.746	0.332613
0.773	0.301853
0.776	0.298368
-0.748	0.330372
-0.508	0.556452
0.784	0.289008
-0.477	0.579353
0.923	0.111053
-0.719	0.362279
0.913	0.124823
-0.958	0.061677
-0.712	0.369792
-0.947	0.0773933
0.661	0.422309
0.833	0.229583
0.843	0.217013
0.504	0.559488
-0.564	0.511428
-0.604	0.476388
-0.872	0.179712
0.857	0.199163
-0.974	0.038493
0.973	0.0399533
0.736	0.343728
0.621	0.460769
0.916	0.120708
0.3	0.6825
-0.889	0.157259
0.744	0.334848
0.862	0.192717
-0.906	0.134373
0.54	0.5313
-0.984	0.023808
-0.795	0.275981
-0.922	0.112437
-0.831	0.232079
0.914	0.123453
0.846	0.213213
0.569	0.507179
0.573	0.503753
-0.642	0.440877
0.592	0.487152
0.95	0.073125
-0.918	0.117957
0.525	0.543281
0.651	0.432149
-0.548	0.524772
0.193	0.722063
0.693	0.389813
0.87	0.182325
-0.537	0.533723
-0.606	0.474573
0.983	0.0252833
-0.594	0.485373
0.888	0.158592
0.58	0.4977
-0.95	0.073125
0.853	0.204293
-0.981	0.0282292
-0.684	0.399108
0.628	0.454212
-0.857	0.199163
-0.987	0.0193733
0.741	0.338189
-0.697	0.385643
-0.657	0.426263
0.322	0.672237
-0.27	0.695325
0.911	0.127559
-0.295	0.684731
0.995	0.00748125
0.959	0.0602393
-0.739	0.340409
0.927	0.105503
0.384	0.639408
-0.974	0.038493
0.963	0.0544733
-0.983	0.0252833
0.595	0.484481
-0.485	0.573581
-0.924	0.109668
0.36	0.6528
0.829	0.234569
0.714	0.367653
0.723	0.357953
-0.834	0.228333
0.741	0.338189
0.436	0.607428
-0.895	0.149231
-0.799	0.271199
-0.7	0.3825
-0.936	0.092928
-0.966	0.050133
-0.522	0.545637
0.811	0.256709
0.941	0.0858893
0.593	0.486263
0.934	0.095733
0.889	0.157259
-0.386	0.638253
0.936	0.092928
0.522	0.545637
0.886	0.161253
0.879	0.170519
0.813	0.254273
0.977	0.0341033
0.445	0.601481
0.831	0.232079
-0.637	0.445673
0.655	0.428231
0.709	0.372989
0.887	0.159923
0.312	0.676992
-0.612	0.469092
0.474	0.581493
-0.739	0.340409
-0.3	0.6825
-0.845	0.214481
-0.709	0.372989
0.693	0.389813
-0.858	0.197877
-0.858	0.197877
0.975	0.0370313
0.386	0.638253
-0.895	0.149231
-0.875	0.175781
-0.778	0.296037
